timestamp,run_id,gpu_util_percent,mem_util_percent,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-02-03T22:12:18.685742,test_multiple_configs,93.0,63.0,1160.0,24576.0,38.0,191.41
2026-02-03T22:12:19.226407,test_multiple_configs,2.0,0.0,1160.0,24576.0,37.0,127.4
2026-02-03T22:12:19.769477,test_multiple_configs,31.0,23.0,1160.0,24576.0,37.0,81.82
2026-02-03T22:12:20.302117,test_multiple_configs,6.0,3.0,1160.0,24576.0,39.0,129.21
2026-02-03T22:12:20.831670,test_multiple_configs,63.0,45.0,1160.0,24576.0,38.0,135.96
2026-02-03T22:12:21.367688,test_multiple_configs,63.0,45.0,1160.0,24576.0,41.0,230.08
2026-02-03T22:12:21.906060,test_multiple_configs,38.0,30.0,1160.0,24576.0,38.0,82.63
2026-02-03T22:12:22.450388,test_multiple_configs,89.0,66.0,1160.0,24576.0,41.0,184.01
2026-02-03T22:12:22.979163,test_multiple_configs,15.0,11.0,1160.0,24576.0,38.0,107.22
2026-02-03T22:12:23.520532,test_multiple_configs,93.0,69.0,1160.0,24576.0,39.0,139.59
2026-02-03T22:12:24.069418,test_multiple_configs,15.0,11.0,1160.0,24576.0,40.0,85.43
2026-02-03T22:12:24.612805,test_multiple_configs,12.0,11.0,1160.0,24576.0,39.0,82.49
2026-02-03T22:12:25.158753,test_multiple_configs,65.0,47.0,1160.0,24576.0,41.0,217.43
2026-02-03T22:12:25.701972,test_multiple_configs,0.0,0.0,1160.0,24576.0,40.0,82.48
2026-02-03T22:12:26.245972,test_multiple_configs,64.0,48.0,1160.0,24576.0,39.0,82.54
2026-02-03T22:12:26.793965,test_multiple_configs,0.0,0.0,1160.0,24576.0,39.0,81.95
2026-02-03T22:12:27.340554,test_multiple_configs,54.0,42.0,1160.0,24576.0,40.0,127.81
2026-02-03T22:12:27.883887,test_multiple_configs,0.0,0.0,1160.0,24576.0,39.0,82.2
2026-02-03T22:12:28.430005,test_multiple_configs,34.0,26.0,1160.0,24576.0,42.0,129.01
2026-02-03T22:12:28.966317,test_multiple_configs,19.0,12.0,1160.0,24576.0,41.0,127.35
2026-02-03T22:12:29.498357,test_multiple_configs,6.0,3.0,1160.0,24576.0,42.0,219.0
2026-02-03T22:12:30.042583,test_multiple_configs,64.0,46.0,1160.0,24576.0,40.0,236.85
2026-02-03T22:12:30.585638,test_multiple_configs,0.0,0.0,1164.0,24576.0,40.0,82.32
2026-02-03T22:12:31.122985,test_multiple_configs,0.0,0.0,1164.0,24576.0,39.0,82.14
2026-02-03T22:12:31.669300,test_multiple_configs,31.0,25.0,1164.0,24576.0,41.0,94.43
2026-02-03T22:12:32.211506,test_multiple_configs,5.0,2.0,1164.0,24576.0,42.0,82.83
2026-02-03T22:12:32.743050,test_multiple_configs,58.0,44.0,1164.0,24576.0,42.0,83.18
2026-02-03T22:12:33.277345,test_multiple_configs,60.0,47.0,1164.0,24576.0,41.0,88.36
2026-02-03T22:12:33.821525,test_multiple_configs,0.0,0.0,1164.0,24576.0,40.0,83.4
2026-02-03T22:12:34.365200,test_multiple_configs,0.0,0.0,1164.0,24576.0,40.0,82.6
2026-02-03T22:12:34.910949,test_multiple_configs,0.0,0.0,1164.0,24576.0,42.0,199.11
2026-02-03T22:12:35.454108,test_multiple_configs,0.0,0.0,1164.0,24576.0,40.0,82.24
2026-02-03T22:12:35.986326,test_multiple_configs,27.0,20.0,1164.0,24576.0,41.0,117.53
2026-02-03T22:12:36.529106,test_multiple_configs,54.0,42.0,1164.0,24576.0,41.0,114.18
2026-02-03T22:12:37.061144,test_multiple_configs,95.0,71.0,1164.0,24576.0,41.0,240.03
2026-02-03T22:12:37.606680,test_multiple_configs,97.0,71.0,1164.0,24576.0,44.0,239.45
2026-02-03T22:12:38.148567,test_multiple_configs,1.0,0.0,1164.0,24576.0,41.0,128.63
2026-02-03T22:12:38.689281,test_multiple_configs,89.0,66.0,1164.0,24576.0,42.0,85.11
2026-02-03T22:12:39.236982,test_multiple_configs,97.0,73.0,1164.0,24576.0,44.0,231.69
2026-02-03T22:12:39.769113,test_multiple_configs,15.0,11.0,1164.0,24576.0,42.0,83.06
2026-02-03T22:12:40.298791,test_multiple_configs,39.0,31.0,1164.0,24576.0,42.0,128.1
2026-02-03T22:12:40.842408,test_multiple_configs,88.0,66.0,1164.0,24576.0,43.0,218.88
2026-02-03T22:12:41.373734,test_multiple_configs,20.0,14.0,1164.0,24576.0,45.0,232.84
2026-02-03T22:12:41.902001,test_multiple_configs,0.0,0.0,1164.0,24576.0,42.0,83.07
2026-02-03T22:12:42.442903,test_multiple_configs,0.0,0.0,1166.0,24576.0,41.0,83.0
2026-02-03T22:12:42.974156,test_multiple_configs,63.0,45.0,1166.0,24576.0,45.0,227.78
2026-02-03T22:12:43.519140,test_multiple_configs,70.0,52.0,1166.0,24576.0,45.0,230.85
2026-02-03T22:12:44.063581,test_multiple_configs,0.0,0.0,1166.0,24576.0,42.0,83.3
2026-02-03T22:12:44.605156,test_multiple_configs,86.0,65.0,1166.0,24576.0,42.0,117.99
2026-02-03T22:12:45.138752,test_multiple_configs,97.0,72.0,1166.0,24576.0,45.0,233.31
2026-02-03T22:12:45.682935,test_multiple_configs,64.0,46.0,1166.0,24576.0,45.0,231.01
2026-02-03T22:12:46.213588,test_multiple_configs,0.0,0.0,1166.0,24576.0,42.0,83.61
2026-02-03T22:12:46.757376,test_multiple_configs,48.0,38.0,1166.0,24576.0,42.0,83.68
2026-02-03T22:12:47.288433,test_multiple_configs,63.0,47.0,1166.0,24576.0,44.0,134.56
2026-02-03T22:12:47.838301,test_multiple_configs,93.0,70.0,1166.0,24576.0,46.0,238.65
2026-02-03T22:12:48.379475,test_multiple_configs,34.0,27.0,1166.0,24576.0,43.0,84.46
2026-02-03T22:12:48.923091,test_multiple_configs,0.0,0.0,1166.0,24576.0,43.0,84.38
2026-02-03T22:12:49.452174,test_multiple_configs,46.0,34.0,1166.0,24576.0,43.0,112.89
2026-02-03T22:12:49.992636,test_multiple_configs,0.0,0.0,1166.0,24576.0,42.0,84.22
2026-02-03T22:12:50.541447,test_multiple_configs,87.0,66.0,1166.0,24576.0,46.0,239.33
2026-02-03T22:12:51.086341,test_multiple_configs,73.0,55.0,1166.0,24576.0,46.0,183.44
2026-02-03T22:12:51.629444,test_multiple_configs,6.0,5.0,1166.0,24576.0,43.0,83.99
2026-02-03T22:12:52.171112,test_multiple_configs,98.0,73.0,1166.0,24576.0,45.0,209.71
2026-02-03T22:12:52.704436,test_multiple_configs,51.0,37.0,1166.0,24576.0,46.0,227.58
2026-02-03T22:12:53.250773,test_multiple_configs,30.0,22.0,1166.0,24576.0,43.0,85.65
2026-02-03T22:12:53.792536,test_multiple_configs,97.0,70.0,1166.0,24576.0,44.0,133.54
2026-02-03T22:12:54.323625,test_multiple_configs,95.0,72.0,1166.0,24576.0,46.0,226.56
2026-02-03T22:12:54.854698,test_multiple_configs,0.0,0.0,1166.0,24576.0,45.0,85.28
2026-02-03T22:12:55.387102,test_multiple_configs,0.0,0.0,1166.0,24576.0,45.0,134.1
2026-02-03T22:12:55.930119,test_multiple_configs,40.0,31.0,1166.0,24576.0,44.0,85.63
2026-02-03T22:12:56.462739,test_multiple_configs,66.0,48.0,1166.0,24576.0,47.0,231.06
2026-02-03T22:12:57.010293,test_multiple_configs,15.0,11.0,1166.0,24576.0,47.0,215.09
2026-02-03T22:12:57.538140,test_multiple_configs,0.0,0.0,1166.0,24576.0,44.0,85.67
2026-02-03T22:12:58.071749,test_multiple_configs,78.0,57.0,1166.0,24576.0,45.0,211.55
2026-02-03T22:12:58.618259,test_multiple_configs,78.0,57.0,1166.0,24576.0,47.0,244.08
2026-02-03T22:12:59.161146,test_multiple_configs,32.0,22.0,1166.0,24576.0,47.0,179.88
2026-02-03T22:12:59.705884,test_multiple_configs,0.0,0.0,1166.0,24576.0,45.0,88.79
2026-02-03T22:13:00.247182,test_multiple_configs,0.0,0.0,1166.0,24576.0,44.0,88.6
2026-02-03T22:13:00.794204,test_multiple_configs,62.0,48.0,1166.0,24576.0,45.0,139.08
2026-02-03T22:13:01.341399,test_multiple_configs,98.0,74.0,1166.0,24576.0,48.0,243.32
2026-02-03T22:13:01.882708,test_multiple_configs,98.0,73.0,1166.0,24576.0,46.0,247.58
2026-02-03T22:13:02.424758,test_multiple_configs,3.0,3.0,1166.0,24576.0,45.0,89.06
2026-02-03T22:13:02.967025,test_multiple_configs,0.0,0.0,1166.0,24576.0,45.0,88.78
2026-02-03T22:13:03.509068,test_multiple_configs,46.0,34.0,1166.0,24576.0,45.0,88.53
2026-02-03T22:13:04.050967,test_multiple_configs,0.0,0.0,1166.0,24576.0,45.0,88.22
2026-02-03T22:13:04.582861,test_multiple_configs,95.0,72.0,1166.0,24576.0,48.0,243.26
2026-02-03T22:13:05.113478,test_multiple_configs,30.0,22.0,1166.0,24576.0,45.0,89.35
2026-02-03T22:13:05.658619,test_multiple_configs,35.0,26.0,1166.0,24576.0,47.0,137.03
2026-02-03T22:13:06.201822,test_multiple_configs,97.0,71.0,1166.0,24576.0,48.0,245.91
2026-02-03T22:13:06.749760,test_multiple_configs,17.0,11.0,1166.0,24576.0,46.0,135.3
2026-02-03T22:13:07.282523,test_multiple_configs,65.0,49.0,1166.0,24576.0,46.0,105.06
2026-02-03T22:13:07.827294,test_multiple_configs,85.0,65.0,1166.0,24576.0,48.0,214.06
2026-02-03T22:13:08.369718,test_multiple_configs,65.0,47.0,1166.0,24576.0,48.0,234.22
2026-02-03T22:13:08.903461,test_multiple_configs,45.0,33.0,1166.0,24576.0,46.0,90.11
2026-02-03T22:13:09.436887,test_multiple_configs,69.0,53.0,1166.0,24576.0,48.0,180.08
2026-02-03T22:13:09.975074,test_multiple_configs,97.0,71.0,1166.0,24576.0,49.0,231.19
2026-02-03T22:13:10.522958,test_multiple_configs,1.0,1.0,1166.0,24576.0,48.0,170.4
2026-02-03T22:13:11.066723,test_multiple_configs,36.0,27.0,1166.0,24576.0,46.0,136.74
2026-02-03T22:13:11.600357,test_multiple_configs,46.0,34.0,1166.0,24576.0,48.0,91.55
2026-02-03T22:13:12.148374,test_multiple_configs,14.0,11.0,1166.0,24576.0,49.0,232.14
2026-02-03T22:13:12.687090,test_multiple_configs,18.0,11.0,1166.0,24576.0,48.0,156.52
2026-02-03T22:13:13.230066,test_multiple_configs,15.0,11.0,1166.0,24576.0,46.0,91.48
2026-02-03T22:13:13.766982,test_multiple_configs,95.0,69.0,1166.0,24576.0,47.0,182.3
2026-02-03T22:13:14.316270,test_multiple_configs,22.0,17.0,1166.0,24576.0,49.0,185.43
2026-02-03T22:13:14.862208,test_multiple_configs,75.0,57.0,1166.0,24576.0,49.0,239.83
2026-02-03T22:13:15.405254,test_multiple_configs,66.0,50.0,1166.0,24576.0,48.0,157.35
2026-02-03T22:13:15.949000,test_multiple_configs,98.0,76.0,1166.0,24576.0,50.0,242.1
2026-02-03T22:13:16.490804,test_multiple_configs,0.0,0.0,1166.0,24576.0,47.0,91.24
2026-02-03T22:13:17.034608,test_multiple_configs,0.0,0.0,1166.0,24576.0,46.0,90.69
2026-02-03T22:13:17.575131,test_multiple_configs,0.0,0.0,1166.0,24576.0,46.0,90.8
2026-02-03T22:13:18.124803,test_multiple_configs,0.0,0.0,1166.0,24576.0,48.0,140.36
2026-02-03T22:13:18.654011,test_multiple_configs,13.0,11.0,1166.0,24576.0,47.0,91.35
2026-02-03T22:13:19.197401,test_multiple_configs,77.0,55.0,1166.0,24576.0,50.0,237.58
2026-02-03T22:13:19.742442,test_multiple_configs,38.0,27.0,1166.0,24576.0,49.0,234.71
2026-02-03T22:13:20.272834,test_multiple_configs,0.0,0.0,1166.0,24576.0,47.0,91.16
2026-02-03T22:13:20.800975,test_multiple_configs,97.0,73.0,1166.0,24576.0,48.0,232.59
2026-02-03T22:13:21.350492,test_multiple_configs,56.0,42.0,1166.0,24576.0,50.0,242.6
2026-02-03T22:13:21.893061,test_multiple_configs,6.0,3.0,1166.0,24576.0,49.0,101.81
2026-02-03T22:13:22.436263,test_multiple_configs,97.0,70.0,1166.0,24576.0,47.0,130.53
2026-02-03T22:13:22.968550,test_multiple_configs,74.0,55.0,1166.0,24576.0,47.0,92.41
2026-02-03T22:13:23.510141,test_multiple_configs,54.0,39.0,1166.0,24576.0,49.0,159.49
2026-02-03T22:13:24.054037,test_multiple_configs,35.0,27.0,1166.0,24576.0,49.0,115.55
2026-02-03T22:13:24.598770,test_multiple_configs,44.0,33.0,1166.0,24576.0,50.0,182.19
2026-02-03T22:13:25.128491,test_multiple_configs,48.0,34.0,1166.0,24576.0,49.0,171.47
2026-02-03T22:13:25.662086,test_multiple_configs,25.0,18.0,1166.0,24576.0,49.0,161.77
2026-02-03T22:13:26.204816,test_multiple_configs,95.0,72.0,1166.0,24576.0,48.0,197.15
2026-02-03T22:13:26.748958,test_multiple_configs,54.0,40.0,1166.0,24576.0,50.0,244.34
2026-02-03T22:13:27.294002,test_multiple_configs,29.0,22.0,1166.0,24576.0,49.0,109.55
2026-02-03T22:13:27.836615,test_multiple_configs,47.0,35.0,1166.0,24576.0,48.0,92.61
2026-02-03T22:13:28.369522,test_multiple_configs,63.0,47.0,1166.0,24576.0,49.0,235.92
2026-02-03T22:13:28.913127,test_multiple_configs,96.0,73.0,1166.0,24576.0,51.0,249.5
2026-02-03T22:13:29.461413,test_multiple_configs,88.0,65.0,1166.0,24576.0,51.0,242.46
2026-02-03T22:13:29.999925,test_multiple_configs,60.0,47.0,1166.0,24576.0,49.0,93.24
2026-02-03T22:13:30.544111,test_multiple_configs,0.0,0.0,1166.0,24576.0,48.0,92.22
2026-02-03T22:13:31.088803,test_multiple_configs,0.0,0.0,1166.0,24576.0,49.0,192.91
2026-02-03T22:13:31.628761,test_multiple_configs,0.0,0.0,1166.0,24576.0,48.0,91.98
2026-02-03T22:13:32.178052,test_multiple_configs,54.0,41.0,1166.0,24576.0,49.0,209.1
2026-02-03T22:13:32.715541,test_multiple_configs,56.0,40.0,1166.0,24576.0,50.0,181.39
2026-02-03T22:13:33.261157,test_multiple_configs,35.0,27.0,1166.0,24576.0,51.0,173.4
2026-02-03T22:13:33.809091,test_multiple_configs,38.0,29.0,1166.0,24576.0,51.0,222.01
2026-02-03T22:13:34.351641,test_multiple_configs,0.0,0.0,1166.0,24576.0,48.0,92.71
2026-02-03T22:13:34.895006,test_multiple_configs,0.0,0.0,1166.0,24576.0,48.0,92.14
2026-02-03T22:13:35.441079,test_multiple_configs,3.0,0.0,1166.0,24576.0,48.0,130.63
2026-02-03T22:13:35.986342,test_multiple_configs,0.0,0.0,278.0,24576.0,47.0,91.97
2026-02-03T22:13:36.532505,test_multiple_configs,0.0,0.0,278.0,24576.0,46.0,62.73
2026-02-03T22:13:37.078067,test_multiple_configs,0.0,0.0,278.0,24576.0,46.0,62.84
2026-02-03T22:13:37.627343,test_multiple_configs,0.0,0.0,278.0,24576.0,46.0,62.88
2026-02-03T22:13:38.172110,test_multiple_configs,0.0,0.0,278.0,24576.0,46.0,62.54
2026-02-03T22:13:38.716314,test_multiple_configs,0.0,0.0,278.0,24576.0,46.0,62.65
2026-02-03T22:13:39.261348,test_multiple_configs,0.0,0.0,278.0,24576.0,45.0,62.69
2026-02-03T22:13:39.807671,test_multiple_configs,0.0,0.0,278.0,24576.0,45.0,62.78
2026-02-03T22:13:40.352655,test_multiple_configs,0.0,0.0,278.0,24576.0,45.0,62.36
2026-02-03T22:13:40.895397,test_multiple_configs,0.0,0.0,278.0,24576.0,45.0,62.46
2026-02-03T22:13:41.439166,test_multiple_configs,0.0,0.0,278.0,24576.0,45.0,62.26
2026-02-03T22:13:41.986681,test_multiple_configs,0.0,0.0,278.0,24576.0,45.0,62.42
2026-02-03T22:13:42.533126,test_multiple_configs,0.0,0.0,278.0,24576.0,45.0,62.3
2026-02-03T22:13:43.075313,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,62.26
2026-02-03T22:13:43.621472,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,62.28
2026-02-03T22:13:44.166745,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,62.15
2026-02-03T22:13:44.710932,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,62.16
2026-02-03T22:13:45.255685,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,62.14
2026-02-03T22:13:45.802782,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,61.73
2026-02-03T22:13:46.347273,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,61.58
2026-02-03T22:13:46.891330,test_multiple_configs,0.0,0.0,278.0,24576.0,44.0,61.85
2026-02-03T22:13:47.437064,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.82
2026-02-03T22:13:47.980488,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.71
2026-02-03T22:13:48.523445,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.81
2026-02-03T22:13:49.069275,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.33
2026-02-03T22:13:49.617916,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.62
2026-02-03T22:13:50.160613,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.66
2026-02-03T22:13:50.705561,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.26
2026-02-03T22:13:51.251725,test_multiple_configs,0.0,0.0,278.0,24576.0,43.0,61.31
2026-02-03T22:13:51.797423,test_multiple_configs,0.0,0.0,278.0,24576.0,42.0,61.12
2026-02-03T22:13:52.349414,test_multiple_configs,0.0,0.0,278.0,24576.0,42.0,55.26
2026-02-03T22:13:52.901503,test_multiple_configs,0.0,0.0,278.0,24576.0,41.0,4.41
2026-02-03T22:13:53.456283,test_multiple_configs,0.0,0.0,278.0,24576.0,41.0,5.0
2026-02-03T22:13:54.008891,test_multiple_configs,0.0,0.0,278.0,24576.0,41.0,4.52
2026-02-03T22:13:54.562825,test_multiple_configs,0.0,0.0,278.0,24576.0,40.0,4.14
2026-02-03T22:13:55.116684,test_multiple_configs,0.0,0.0,278.0,24576.0,40.0,4.23
2026-02-03T22:13:55.669769,test_multiple_configs,0.0,0.0,278.0,24576.0,40.0,4.81
2026-02-03T22:13:56.221635,test_multiple_configs,0.0,0.0,278.0,24576.0,40.0,4.65
2026-02-03T22:13:56.775108,test_multiple_configs,0.0,0.0,278.0,24576.0,39.0,4.06
2026-02-03T22:13:57.332798,test_multiple_configs,0.0,0.0,278.0,24576.0,39.0,4.59
2026-02-03T22:13:57.885755,test_multiple_configs,0.0,0.0,278.0,24576.0,39.0,4.42
2026-02-03T22:13:58.440863,test_multiple_configs,0.0,0.0,278.0,24576.0,39.0,5.06
2026-02-03T22:13:58.996631,test_multiple_configs,0.0,0.0,278.0,24576.0,39.0,4.53
2026-02-03T22:13:59.550972,test_multiple_configs,0.0,0.0,278.0,24576.0,39.0,4.29
2026-02-03T22:14:00.105362,test_multiple_configs,0.0,0.0,278.0,24576.0,38.0,4.34
2026-02-03T22:14:00.662523,test_multiple_configs,0.0,0.0,278.0,24576.0,38.0,4.18
2026-02-03T22:14:01.218019,test_multiple_configs,0.0,0.0,278.0,24576.0,38.0,4.26
2026-02-03T22:14:01.765355,test_multiple_configs,1.0,0.0,280.0,24576.0,39.0,55.65
2026-02-03T22:14:02.296045,test_multiple_configs,0.0,0.0,280.0,24576.0,39.0,58.34
2026-02-03T22:14:02.839928,test_multiple_configs,14.0,10.0,1162.0,24576.0,39.0,81.9
2026-02-03T22:14:03.382571,test_multiple_configs,97.0,66.0,1162.0,24576.0,40.0,154.38
2026-02-03T22:14:03.928605,test_multiple_configs,15.0,11.0,1162.0,24576.0,43.0,173.27
2026-02-03T22:14:04.471395,test_multiple_configs,0.0,0.0,1162.0,24576.0,41.0,83.07
2026-02-03T22:14:05.006440,test_multiple_configs,98.0,72.0,1162.0,24576.0,44.0,231.18
2026-02-03T22:14:05.548664,test_multiple_configs,0.0,0.0,1162.0,24576.0,41.0,83.08
2026-02-03T22:14:06.094471,test_multiple_configs,81.0,61.0,1162.0,24576.0,42.0,174.04
2026-02-03T22:14:06.623832,test_multiple_configs,15.0,11.0,1162.0,24576.0,42.0,128.26
2026-02-03T22:14:07.166747,test_multiple_configs,56.0,43.0,1162.0,24576.0,41.0,84.21
2026-02-03T22:14:07.709731,test_multiple_configs,49.0,35.0,1162.0,24576.0,44.0,197.52
2026-02-03T22:14:08.253469,test_multiple_configs,0.0,0.0,1162.0,24576.0,41.0,83.23
2026-02-03T22:14:08.795167,test_multiple_configs,82.0,60.0,1162.0,24576.0,43.0,240.19
2026-02-03T22:14:09.339098,test_multiple_configs,0.0,0.0,1162.0,24576.0,43.0,106.97
2026-02-03T22:14:09.884664,test_multiple_configs,28.0,22.0,1162.0,24576.0,42.0,83.6
2026-02-03T22:14:10.431250,test_multiple_configs,76.0,57.0,1162.0,24576.0,44.0,206.33
2026-02-03T22:14:10.969913,test_multiple_configs,0.0,0.0,1162.0,24576.0,41.0,83.59
2026-02-03T22:14:11.500640,test_multiple_configs,59.0,44.0,1162.0,24576.0,45.0,233.4
2026-02-03T22:14:12.031106,test_multiple_configs,0.0,0.0,1162.0,24576.0,43.0,83.33
2026-02-03T22:14:12.574140,test_multiple_configs,0.0,0.0,1162.0,24576.0,44.0,221.22
2026-02-03T22:14:13.106517,test_multiple_configs,45.0,33.0,1162.0,24576.0,42.0,199.68
2026-02-03T22:14:13.651527,test_multiple_configs,33.0,25.0,1162.0,24576.0,42.0,85.16
2026-02-03T22:14:14.196571,test_multiple_configs,0.0,0.0,1162.0,24576.0,44.0,129.52
2026-02-03T22:14:14.738177,test_multiple_configs,4.0,3.0,1162.0,24576.0,42.0,84.57
2026-02-03T22:14:15.283626,test_multiple_configs,52.0,37.0,1162.0,24576.0,45.0,195.48
2026-02-03T22:14:15.811370,test_multiple_configs,0.0,0.0,1162.0,24576.0,42.0,83.62
2026-02-03T22:14:16.352086,test_multiple_configs,54.0,40.0,1162.0,24576.0,46.0,194.93
2026-02-03T22:14:16.895110,test_multiple_configs,32.0,22.0,1162.0,24576.0,44.0,188.56
2026-02-03T22:14:17.438161,test_multiple_configs,0.0,0.0,1166.0,24576.0,42.0,84.24
2026-02-03T22:14:17.976838,test_multiple_configs,0.0,0.0,1166.0,24576.0,42.0,84.1
2026-02-03T22:14:18.518125,test_multiple_configs,51.0,38.0,1166.0,24576.0,43.0,138.01
2026-02-03T22:14:19.062062,test_multiple_configs,47.0,37.0,1166.0,24576.0,43.0,222.51
2026-02-03T22:14:19.606793,test_multiple_configs,35.0,26.0,1166.0,24576.0,43.0,123.53
2026-02-03T22:14:20.153852,test_multiple_configs,30.0,21.0,1166.0,24576.0,44.0,184.17
2026-02-03T22:14:20.698504,test_multiple_configs,51.0,38.0,1166.0,24576.0,44.0,216.8
2026-02-03T22:14:21.245177,test_multiple_configs,0.0,0.0,1166.0,24576.0,43.0,84.48
2026-02-03T22:14:21.775083,test_multiple_configs,0.0,0.0,1166.0,24576.0,43.0,84.39
2026-02-03T22:14:22.320203,test_multiple_configs,46.0,34.0,1166.0,24576.0,43.0,85.7
2026-02-03T22:14:22.862540,test_multiple_configs,0.0,0.0,1166.0,24576.0,43.0,84.2
2026-02-03T22:14:23.404473,test_multiple_configs,83.0,60.0,1166.0,24576.0,45.0,228.1
2026-02-03T22:14:23.951895,test_multiple_configs,47.0,33.0,1166.0,24576.0,46.0,188.24
2026-02-03T22:14:24.493439,test_multiple_configs,30.0,22.0,1166.0,24576.0,44.0,132.21
2026-02-03T22:14:25.040333,test_multiple_configs,43.0,33.0,1166.0,24576.0,43.0,84.5
2026-02-03T22:14:25.583971,test_multiple_configs,85.0,65.0,1166.0,24576.0,45.0,231.09
2026-02-03T22:14:26.124985,test_multiple_configs,8.0,7.0,1166.0,24576.0,43.0,83.55
2026-02-03T22:14:26.657837,test_multiple_configs,42.0,33.0,1166.0,24576.0,45.0,84.49
2026-02-03T22:14:27.199952,test_multiple_configs,97.0,72.0,1166.0,24576.0,45.0,237.16
2026-02-03T22:14:27.726697,test_multiple_configs,0.0,0.0,1166.0,24576.0,43.0,85.56
2026-02-03T22:14:28.262281,test_multiple_configs,42.0,31.0,1166.0,24576.0,46.0,219.9
2026-02-03T22:14:28.808202,test_multiple_configs,2.0,2.0,1166.0,24576.0,45.0,85.18
2026-02-03T22:14:29.351637,test_multiple_configs,15.0,11.0,1166.0,24576.0,44.0,130.23
2026-02-03T22:14:29.880503,test_multiple_configs,41.0,30.0,1166.0,24576.0,47.0,220.61
2026-02-03T22:14:30.421307,test_multiple_configs,0.0,0.0,1166.0,24576.0,46.0,88.01
2026-02-03T22:14:30.967624,test_multiple_configs,15.0,11.0,1166.0,24576.0,44.0,134.65
2026-02-03T22:14:31.510716,test_multiple_configs,89.0,66.0,1166.0,24576.0,44.0,124.21
2026-02-03T22:14:32.056169,test_multiple_configs,21.0,15.0,1166.0,24576.0,47.0,237.98
2026-02-03T22:14:32.599177,test_multiple_configs,15.0,11.0,1166.0,24576.0,44.0,88.48
2026-02-03T22:14:33.140141,test_multiple_configs,16.0,12.0,1166.0,24576.0,45.0,98.11
2026-02-03T22:14:33.683713,test_multiple_configs,65.0,47.0,1166.0,24576.0,47.0,241.58
2026-02-03T22:14:34.229316,test_multiple_configs,33.0,23.0,1166.0,24576.0,47.0,198.15
2026-02-03T22:14:34.756015,test_multiple_configs,8.0,7.0,1166.0,24576.0,45.0,88.91
2026-02-03T22:14:35.299095,test_multiple_configs,0.0,0.0,1166.0,24576.0,44.0,88.39
2026-02-03T22:14:35.831579,test_multiple_configs,0.0,0.0,1166.0,24576.0,47.0,88.84
2026-02-03T22:14:36.378346,test_multiple_configs,98.0,75.0,1166.0,24576.0,48.0,248.42
2026-02-03T22:14:36.922306,test_multiple_configs,89.0,67.0,1166.0,24576.0,47.0,90.12
2026-02-03T22:14:37.466851,test_multiple_configs,52.0,39.0,1166.0,24576.0,46.0,172.48
2026-02-03T22:14:38.009111,test_multiple_configs,0.0,0.0,1166.0,24576.0,45.0,89.04
2026-02-03T22:14:38.553636,test_multiple_configs,0.0,0.0,1166.0,24576.0,47.0,89.07
2026-02-03T22:14:39.096063,test_multiple_configs,0.0,0.0,1166.0,24576.0,45.0,89.25
2026-02-03T22:14:39.626595,test_multiple_configs,30.0,22.0,1166.0,24576.0,45.0,128.43
2026-02-03T22:14:40.174422,test_multiple_configs,9.0,6.0,1166.0,24576.0,46.0,90.03
2026-02-03T22:14:40.716750,test_multiple_configs,75.0,55.0,1166.0,24576.0,46.0,215.95
2026-02-03T22:14:41.264229,test_multiple_configs,19.0,12.0,1166.0,24576.0,48.0,159.29
2026-02-03T22:14:41.807636,test_multiple_configs,30.0,22.0,1166.0,24576.0,45.0,90.3
2026-02-03T22:14:42.338864,test_multiple_configs,55.0,43.0,1166.0,24576.0,47.0,89.72
2026-02-03T22:14:42.873270,test_multiple_configs,67.0,49.0,1166.0,24576.0,48.0,173.37
2026-02-03T22:14:43.419068,test_multiple_configs,37.0,29.0,1166.0,24576.0,48.0,184.36
2026-02-03T22:14:43.962639,test_multiple_configs,16.0,12.0,1166.0,24576.0,46.0,182.13
2026-02-03T22:14:44.502363,test_multiple_configs,60.0,44.0,1166.0,24576.0,46.0,113.0
2026-02-03T22:14:45.031462,test_multiple_configs,72.0,53.0,1166.0,24576.0,49.0,233.76
2026-02-03T22:14:45.578797,test_multiple_configs,30.0,22.0,1166.0,24576.0,48.0,182.62
2026-02-03T22:14:46.122277,test_multiple_configs,26.0,19.0,1166.0,24576.0,47.0,96.73
2026-02-03T22:14:46.665797,test_multiple_configs,25.0,20.0,1166.0,24576.0,46.0,90.94
